Name,Gender,Origin
Jarmila,F,"{""CZ"":""8"",""SK"":""8""}"
Jarmo,M,"{""FI"":""7"",""EE"":""1""}"
Jarna,F,"{""FI"":""1""}"
Jarnail,M,"{""IN/LK"":""4""}"
Jarno,M,"{""NL"":""3"",""FI"":""5""}"
Jaro,M,"{""East Frisia"":""1"",""CZ"":""1""}"
Jarod,M,"{""US"":""1""}"
Jarolím,M,"{""SK"":""3""}"
Jaromir,M,"{""PL"":""1""}"
Jaromír,M,"{""CZ"":""8"",""SK"":""4""}"
Jaromíra,F,"{""CZ"":""4""}"
Jaron,M,"{""US"":""1""}"
Jaronimas,M,"{""LT"":""1""}"
Jaroslav,M,"{""CZ"":""A"",""SK"":""8"",""RU"":""5"",""BY"":""5"",""UA"":""6""}"
Jarosłav,M,"{""PL"":""7""}"
Jaroslava,F,"{""CZ"":""8"",""SK"":""6"",""RU"":""2"",""BY"":""2"",""UA"":""2""}"
Jaroslavas,M,"{""LT"":""1""}"
Jarosław,M,"{""PL"":""5""}"
Jarred,M,"{""US"":""1""}"
Jarrell,M,"{""US"":""1""}"
Jarret,M,"{""US"":""1""}"
Jarrett,M,"{""US"":""1""}"
Jarrod,M,"{""US"":""2""}"
Jarþrúður,F,"{""IS"":""6""}"
Jaruška,F,"{""CZ"":""3""}"
Jaruka,F,"{""CZ"":""3""}"
Jarvis,M,"{""GB"":""1"",""US"":""1""}"
Jaryn,?,"{""US"":""1""}"
Jas,M,"{""IN/LK"":""2""}"
Jasbir,?M,"{""IN/LK"":""6""}"
Jascha,?M,"{""RU"":""1""}"
Jasem,M,"{""SA/IR"":""3""}"
Jasemin,M,"{""AL"":""1""}"
Jasen,M,"{""US"":""1"",""BG"":""1""}"
Jasenka,F,"{""BA"":""3"",""HR"":""6""}"
Jasenko,M,"{""BA"":""4""}"
Jaser,M,"{""Kosovo"":""1""}"
Jashar,M,"{""Kosovo"":""3"",""AL"":""4"",""SA/IR"":""2""}"
Jasim,M,"{""AL"":""1"",""SA/IR"":""4""}"
Jasmijn,F,"{""BE"":""1"",""NL"":""1""}"
Jasmijne,F,"{""NL"":""1""}"
Jasmin,F,"{""US"":""2"",""East Frisia"":""3"",""DE"":""4"",""AT"":""1"",""CH"":""4"",""SA/IR"":""7""}"
Jasmina,F,"{""BE"":""1"",""CH"":""2"",""BG"":""2"",""BA"":""8"",""HR"":""5"",""Kosovo"":""4"",""MK"":""6"",""ME"":""7"",""RS"":""7"",""SI"":""5"",""AL"":""1"",""AM"":""3""}"
Jasmine,F,"{""US"":""4"",""FR"":""1"",""BE"":""2"",""LU"":""3"",""AT"":""4"",""CH"":""3""}"
Jasminka,F,"{""BA"":""6"",""HR"":""6"",""MK"":""5"",""ME"":""6"",""RS"":""6""}"
Jasminko,M,"{""BA"":""2"",""HR"":""1""}"
Jasmir,M,"{""BA"":""1""}"
Jasmyn,F,"{""US"":""1""}"
Jasna,F,"{""East Frisia"":""1"",""CZ"":""1"",""BA"":""6"",""HR"":""7"",""ME"":""6"",""RS"":""6"",""SI"":""5""}"
Jason,M,"{""GB"":""6"",""IE"":""4"",""US"":""7"",""MT"":""5"",""BE"":""3"",""IL"":""2""}"
Jasone,F,"{""ES"":""1""}"
Jaspal,M,"{""IN/LK"":""3""}"
Jasper,M,"{""US"":""1"",""BE"":""3"",""NL"":""4"",""East Frisia"":""2"",""CH"":""1""}"
Jasperd,M,"{""NL"":""1""}"
Jaspert,M,"{""NL"":""1""}"
Jassem,M,"{""SA/IR"":""3""}"
Jassen,M,"{""BG"":""1""}"
Jassim,M,"{""SA/IR"":""4""}"
Jassir,M,"{""SA/IR"":""4""}"
Jasur,M,"{""KZ/UZ/.etc"":""4""}"
Jasvinder,?M,"{""IN/LK"":""4""}"
Jasvir,?M,"{""IN/LK"":""4""}"
Jaswant,?M,"{""IN/LK"":""6""}"
Jaswinder,?M,"{""IN/LK"":""6""}"
Jatinder,?M,"{""IN/LK"":""5""}"
Jatta,F,"{""FI"":""3""}"
Jauhen,M,"{""BY"":""3""}"
Jaume,M,"{""ES"":""3""}"
Jaunius,M,"{""LT"":""1""}"
Jaunuta,F,"{""LT"":""1""}"
Jaunutis,M,"{""LT"":""3""}"
Jausma,F,"{""LV"":""2""}"
Jautrīte,F,"{""LV"":""2""}"
Javad,M,"{""SA/IR"":""3""}"
Javed,M,"{""SA/IR"":""3""}"
Javeed,M,"{""SA/IR"":""4""}"
Javid,M,"{""AZ"":""5"",""SA/IR"":""4""}"
Javier,1M,"{""ES"":""9""}"
Javiera,F,"{""ES"":""1""}"
Javion,M,"{""US"":""1""}"
Javon,M,"{""US"":""1""}"
Javonte,M,"{""US"":""1""}"
Javor,M,"{""BG"":""1"",""HR"":""1""}"
Javorina,F,"{""RS"":""1""}"
Jawad,M,"{""SA/IR"":""4""}"
Jawdat,M,"{""SA/IR"":""3""}"
Jawed,M,"{""SA/IR"":""2""}"
Jaweed,M,"{""SA/IR"":""4""}"
Jawhar,M,"{""SA/IR"":""1""}"
Jawid,M,"{""SA/IR"":""4""}"
Jawor,M,"{""BG"":""1""}"
Jaxon,M,"{""US"":""1""}"
Jaxson,M,"{""US"":""1""}"
Jay,M,"{""GB"":""1"",""US"":""5""}"
Jaya,F,"{""IN/LK"":""5""}"
Jayanthi,F,"{""IN/LK"":""2""}"
Jayanti,F,"{""IN/LK"":""3""}"
Jayaram,M,"{""IN/LK"":""2""}"
Jayashree,F,"{""IN/LK"":""3""}"
Jayasri,F,"{""IN/LK"":""1""}"
Jayati,F,"{""IN/LK"":""1""}"
Jayce,M,"{""US"":""1""}"
Jaycee,F,"{""US"":""1""}"
Jayda,F,"{""US"":""1""}"
Jayde,F,"{""US"":""1""}"
Jayden,?M,"{""US"":""1""}"
Jaydon,M,"{""US"":""1""}"
Jayla,F,"{""US"":""1""}"
Jaylan,M,"{""US"":""1""}"
Jaylen,M,"{""US"":""1""}"
Jaylene,F,"{""US"":""1""}"
Jaylin,?,"{""US"":""1""}"
Jaylon,M,"{""US"":""1""}"
Jaylyn,F,"{""US"":""1""}"
Jaylynn,F,"{""US"":""1""}"
Jayme,?M,"{""US"":""1""}"
Jaymie,?F,"{""US"":""1""}"
Jayne,F,"{""GB"":""5"",""US"":""2""}"
Ja Young,F,"{""KR"":""2""}"
Jayshree,F,"{""IN/LK"":""2""}"
Jayson,M,"{""US"":""2""}"
Jāzeps,M,"{""LV"":""6""}"
Jazlyn,F,"{""US"":""1""}"
Jazmin,F,"{""US"":""1""}"
Jazmine,F,"{""US"":""1""}"
Jazmyn,F,"{""US"":""1""}"
Jazmyne,F,"{""US"":""1""}"
Je,?,"{""KR"":""5""}"
Jea,?,"{""KR"":""4""}"
Jean,?F,"{""GB"":""8"",""IE"":""5"",""US"":""6"",""MT"":""5"",""IL"":""3""}"
Jeana,F,"{""US"":""1"",""RO"":""4""}"
Jean-Claude,M,"{""FR"":""7"",""BE"":""5"",""LU"":""7"",""CH"":""6""}"
Jeane,F,"{""GB"":""1"",""US"":""1""}"
Jeanet,F,"{""NL"":""5"",""DK"":""3"",""NO"":""1""}"
Jeaneta,F,"{""RO"":""1""}"
Jeanett,F,"{""DE"":""1"",""DK"":""4""}"
Jeanetta,F,"{""US"":""1"",""RO"":""1""}"
Jeanette,F,"{""GB"":""5"",""IE"":""1"",""US"":""5"",""BE"":""1"",""LU"":""2"",""NL"":""5"",""East Frisia"":""2"",""DE"":""4"",""AT"":""1"",""CH"":""3"",""DK"":""7"",""NO"":""5"",""SE"":""5""}"
Jean Hee,F,"{""KR"":""2""}"
Jeanick,?,"{""FR"":""1""}"
Jeanie,F,"{""GB"":""2"",""US"":""2"",""DK"":""1""}"
Jeanine,F,"{""US"":""2"",""FR"":""5"",""BE"":""5"",""LU"":""3"",""NL"":""4"",""CH"":""3""}"
Jeaninne,F,"{""FR"":""1"",""BE"":""2""}"
Jean-Luc,M,"{""FR"":""6"",""BE"":""5"",""LU"":""5"",""CH"":""4""}"
Jean-Marie,M,"{""FR"":""6"",""BE"":""6""}"
Jeanna,F,"{""GB"":""1"",""US"":""1""}"
Jeanne,F,"{""GB"":""4"",""US"":""5"",""FR"":""8"",""BE"":""7"",""LU"":""8"",""NL"":""5"",""CH"":""5"",""DK"":""4""}"
Jeanneke,F,"{""NL"":""1""}"
Jeannet,F,"{""NL"":""4"",""DK"":""1""}"
Jeannett,F,"{""DK"":""1""}"
Jeannette,F,"{""GB"":""3"",""US"":""3"",""MT"":""1"",""FR"":""4"",""BE"":""4"",""LU"":""4"",""NL"":""5"",""DE"":""3"",""AT"":""1"",""CH"":""5"",""DK"":""4""}"
Jeannick,?F,"{""FR"":""1""}"
Jeannie,F,"{""GB"":""2"",""US"":""3"",""FR"":""1"",""BE"":""1"",""LU"":""1"",""NL"":""1"",""DK"":""2""}"
Jeannina,F,"{""BE"":""1""}"
Jeannine,F,"{""MT"":""2"",""FR"":""7"",""BE"":""7"",""LU"":""5"",""NL"":""2"",""DE"":""1"",""CH"":""4""}"
Jeannot,M,"{""FR"":""1"",""BE"":""1"",""LU"":""7""}"
Jeanny,F,"{""LU"":""6"",""NL"":""1""}"
Jean-Paul,M,"{""FR"":""6"",""BE"":""5"",""LU"":""7"",""CH"":""4""}"
Jean-Pierre,M,"{""FR"":""7"",""BE"":""6"",""LU"":""7"",""CH"":""6""}"
Jeb,M,"{""US"":""1""}"
Jebbe,M,"{""East Frisia"":""1""}"
Jed,M,"{""GB"":""1"",""US"":""1""}"
Jedediah,M,"{""US"":""1""}"
Jedidiah,M,"{""US"":""1""}"
Jedidja,F,"{""NL"":""1""}"
Jedinko,M,"{""BA"":""1""}"
Jee,?,"{""CN"":""1"",""KR"":""7""}"
Jee Hae,?F,"{""KR"":""2""}"
Jee Hyun,F,"{""KR"":""2""}"
Jeen,M,"{""NL"":""2"",""KR"":""1""}"
Jeep,M,"{""NL"":""1""}"
Jeeva,M,"{""IN/LK"":""1""}"
Jee Young,F,"{""KR"":""3""}"
Jef,M,"{""US"":""1"",""NL"":""3""}"
Jeff,M,"{""GB"":""2"",""US"":""5"",""LU"":""5""}"
Jefferson,M,"{""US"":""1""}"
Jeffery,M,"{""GB"":""2"",""IE"":""1"",""US"":""5""}"
Jeffrey,M,"{""GB"":""5"",""IE"":""1"",""US"":""7"",""MT"":""4"",""BE"":""2"",""NL"":""3""}"
Jeffry,M,"{""US"":""2""}"
Jefimijus,M,"{""LT"":""1""}"
Jeftha,M,"{""NL"":""1""}"
Jefto,M,"{""RS"":""1""}"
Jegatheeswaran,M,"{""IN/LK"":""3""}"
Jegor,M,"{""RU"":""4"",""BY"":""4""}"
Jegoras,M,"{""LT"":""1""}"
Jegors,M,"{""LV"":""2""}"
Jehad,M,"{""SA/IR"":""4""}"
Jehan,M,"{""FR"":""1"",""BE"":""1""}"
Jehanne,F,"{""FR"":""1""}"
Jehona,F,"{""Kosovo"":""5""}"
Jehuda,M,"{""IL"":""4""}"
Jeikeline,F,"{""East Frisia"":""1""}"
Jeikobus,M,"{""East Frisia"":""1""}"
Jejno,M,"{""BG"":""1""}"
Jeka,F,"{""BG"":""2"",""HR"":""1""}"
Jēkabs,M,"{""LV"":""3""}"
Jekaterina,F,"{""EE"":""1"",""LV"":""6"",""RU"":""6"",""BY"":""5"",""KZ/UZ/.etc"":""6""}"
Jeko,M,"{""BG"":""5""}"
Jel,M,"{""NL"":""1""}"
Jela,F,"{""SK"":""4"",""BA"":""3"",""HR"":""5"",""ME"":""3"",""RS"":""4"",""SI"":""2""}"
Jelde,?,"{""East Frisia"":""2""}"
Jelena,F,"{""EE"":""7"",""LV"":""5"",""LT"":""4"",""CZ"":""3"",""BA"":""7"",""HR"":""7"",""MK"":""3"",""ME"":""8"",""RS"":""8"",""SI"":""6"",""RU"":""7"",""BY"":""8"",""UA"":""7"",""KZ/UZ/.etc"":""8""}"
Jeļena,F,"{""LV"":""7""}"
Jelenka,F,"{""BA"":""3"",""HR"":""1""}"
Jelez,M,"{""BG"":""1""}"
Jelezna,F,"{""BG"":""1""}"
Jelica,F,"{""BA"":""4"",""HR"":""5"",""MK"":""4"",""ME"":""5"",""RS"":""6""}"
Jelisava,F,"{""HR"":""2""}"
Jelisaveta,F,"{""MK"":""2"",""ME"":""3"",""RS"":""4""}"
Jelisavka,F,"{""RS"":""1""}"
Jelizaveta,F,"{""EE"":""1""}"
Jeljazka,F,"{""BG"":""5""}"
Jeljazko,M,"{""BG"":""6""}"
Jeljo,M,"{""BG"":""2""}"
Jelju,M,"{""BG"":""3""}"
Jelka,F,"{""HU"":""2"",""BG"":""3"",""BA"":""2"",""HR"":""4"",""MK"":""3"",""ME"":""4"",""RS"":""5"",""SI"":""6""}"
Jell,M,"{""NL"":""1""}"
Jella,F,"{""East Frisia"":""1""}"
Jelle,M,"{""BE"":""3"",""NL"":""5"",""East Frisia"":""1""}"
Jellie,F,"{""NL"":""3""}"
Jellieke,F,"{""East Frisia"":""1""}"
Jelline,F,"{""East Frisia"":""1""}"
Jelly,F,"{""NL"":""3"",""East Frisia"":""1""}"
Jelmar,M,"{""NL"":""1""}"
Jelmer,?M,"{""NL"":""3""}"
Jelo,M,"{""BG"":""2""}"
Jelsche,?,"{""East Frisia"":""2""}"
Jelske,?,"{""East Frisia"":""1""}"
Jelso,M,"{""East Frisia"":""1""}"
Jelte,M,"{""NL"":""2""}"
Jeltina,F,"{""NL"":""1""}"
Jeltje,F,"{""NL"":""3""}"
Jelto,M,"{""East Frisia"":""2""}"
Jeltsje,?F,"{""NL"":""2""}"
Jemal,M,"{""GE"":""5""}"
Jemiina,F,"{""FI"":""2""}"
Jemina,F,"{""FI"":""1""}"
Jemma,F,"{""GB"":""1"",""AM"":""3""}"
Jen,F,"{""GB"":""1"",""US"":""1""}"
Jena,F,"{""GB"":""1"",""US"":""1"",""CZ"":""1""}"
Jenara,F,"{""ES"":""1""}"
Jenaro,M,"{""ES"":""1""}"
Jenci,M,"{""HU"":""1""}"
Jendrik,M,"{""East Frisia"":""1""}"
Jene,F,"{""HR"":""1""}"
Jenell,F,"{""US"":""1""}"
Jenelle,F,"{""US"":""1""}"
Jeng,?,"{""CN"":""1"",""IN/LK"":""1""}"
Jeni,F,"{""US"":""1"",""RO"":""2"",""BG"":""4""}"
Jenica,F,"{""US"":""1"",""RO"":""4""}"
Jenice,F,"{""US"":""1""}"
Jenička,F,"{""CZ"":""1""}"
Jenifer,F,"{""GB"":""2"",""US"":""2""}"
Jeniffer,F,"{""US"":""1""}"
Jenita,F,"{""RO"":""1""}"
Jenja,F,"{""BG"":""3""}"
Jen Kai,?,"{""CN"":""1""}"
Jen Ming,?,"{""CN"":""1""}"
Jenn,F,"{""US"":""1""}"
Jenna,F,"{""GB"":""1"",""US"":""4"",""BE"":""1"",""NL"":""1"",""IS"":""2""}"
Jenne,?M,"{""NL"":""1""}"
Jenneke,F,"{""East Frisia"":""1""}"
Jennell,F,"{""US"":""1""}"
Jennet,F,"{""GB"":""1"",""NL"":""1"",""KZ/UZ/.etc"":""4""}"
Jenney,F,"{""US"":""1""}"
Jenni,F,"{""GB"":""1"",""US"":""1"",""East Frisia"":""2"",""AT"":""1"",""CH"":""1"",""DK"":""1"",""FI"":""6""}"
Jennie,F,"{""GB"":""3"",""IE"":""2"",""US"":""3"",""NL"":""3"",""DK"":""1"",""NO"":""1"",""SE"":""5""}"
Jennifer,F,"{""GB"":""7"",""IE"":""8"",""US"":""8"",""MT"":""4"",""FR"":""5"",""BE"":""4"",""LU"":""4"",""NL"":""3"",""East Frisia"":""3"",""DE"":""4"",""AT"":""3"",""CH"":""3""}"
Jennita,F,"{""NL"":""1""}"
Jenny,F,"{""GB"":""4"",""IE"":""2"",""US"":""4"",""MT"":""1"",""FR"":""2"",""BE"":""6"",""NL"":""5"",""East Frisia"":""4"",""DE"":""3"",""AT"":""1"",""CH"":""3"",""IS"":""2"",""DK"":""5"",""NO"":""4"",""SE"":""7"",""FI"":""3"",""IN/LK"":""1""}"
Jenný,F,"{""IS"":""5""}"
Jennyfer,F,"{""FR"":""1"",""BE"":""1""}"
Jenö,M,"{""HU"":""7""}"
Jens,M,"{""BE"":""4"",""East Frisia"":""7"",""DE"":""7"",""AT"":""2"",""CH"":""2"",""IS"":""6"",""DK"":""9"",""NO"":""5"",""SE"":""5""}"
Jense,M,"{""NL"":""1""}"
Jensína,F,"{""IS"":""3""}"
Jenson,M,"{""GB"":""1""}"
Jenspeter,M,"{""East Frisia"":""1""}"
Jentina,F,"{""NL"":""1""}"
Jentje,?F,"{""NL"":""1""}"
Jeom,?,"{""KR"":""3""}"
Jeon,?,"{""KR"":""3""}"
Jeong,?,"{""KR"":""9""}"
Jeong Eun,F,"{""KR"":""3""}"
Jeong Hee,F,"{""KR"":""3""}"
Jeong Ho,M,"{""KR"":""3""}"
Jeong Hun,M,"{""KR"":""2""}"
Jeong Ok,F,"{""KR"":""2""}"
Jeong Won,?M,"{""KR"":""2""}"
Jeppe,M,"{""DK"":""5""}"
Jera,F,"{""AL"":""1""}"
Jerad,M,"{""US"":""1"",""IN/LK"":""1""}"
Jerald,M,"{""US"":""2""}"
Jeraldine,F,"{""US"":""1""}"
Jeramie,M,"{""US"":""1""}"
Jeramy,M,"{""US"":""1""}"
Jere,M,"{""US"":""1"",""FI"":""3"",""HR"":""1""}"
Jered,M,"{""US"":""1""}"
Jerel,M,"{""US"":""1""}"
Jereme,M,"{""US"":""1""}"
Jeremey,M,"{""US"":""1""}"
Jérémi,M,"{""FR"":""1""}"
Jeremiah,M,"{""GB"":""1"",""IE"":""5"",""US"":""4""}"
Jeremias,M,"{""PT"":""1"",""AT"":""1""}"
Jeremías,M,"{""ES"":""1""}"
Jeremie,M,"{""US"":""1"",""LU"":""1""}"
Jérémie,M,"{""FR"":""4"",""BE"":""2"",""CH"":""1""}"
Jeremy,M,"{""GB"":""5"",""IE"":""4"",""US"":""6"",""MT"":""3"",""CH"":""1""}"
Jérémy,M,"{""FR"":""6"",""BE"":""4"",""CH"":""1""}"
Jergis,M,"{""AL"":""2""}"
Jeri,F,"{""US"":""2""}"
Jerilyn,F,"{""US"":""1""}"
Jerina,F,"{""ME"":""2"",""RS"":""3"",""AL"":""1""}"
Jerk,M,"{""SE"":""1""}"
Jerka,F,"{""HR"":""3""}"
Jerke,M,"{""NL"":""1""}"
Jerker,M,"{""SE"":""3""}"
Jerko,M,"{""BA"":""2"",""HR"":""6""}"
Jerlan,M,"{""KZ/UZ/.etc"":""5""}"
Jermaine,M,"{""US"":""2""}"
Jermey,M,"{""US"":""1""}"
Jermu,M,"{""FI"":""1""}"
Jermund,M,"{""NO"":""1""}"
Jernej,M,"{""SI"":""6""}"
Jerneja,F,"{""SI"":""4""}"
Jerod,M,"{""US"":""1""}"
Jeroen,M,"{""BE"":""5"",""NL"":""7""}"
Jerold,M,"{""US"":""1""}"
Jerolim,M,"{""HR"":""2""}"
Jerom,M,"{""NL"":""1""}"
Jerome,M,"{""US"":""5"",""MT"":""1""}"
Jérôme,M,"{""FR"":""7"",""BE"":""5"",""LU"":""5"",""CH"":""4""}"
Jéromine,F,"{""FR"":""1""}"
Jeromy,M,"{""US"":""1""}"
Jeronim,M,"{""HR"":""3""}"
Jeronima,F,"{""ES"":""1""}"
Jeronimas,M,"{""LT"":""3""}"
Jeronimo,M,"{""ES"":""4""}"
Jerónimo,M,"{""PT"":""4""}"
Jerrell,M,"{""US"":""1""}"
Jerri,F,"{""US"":""2""}"
Jerrica,F,"{""US"":""1""}"
Jerrie,F,"{""US"":""1""}"
Jerrilyn,F,"{""US"":""1""}"
Jerrod,M,"{""US"":""1""}"
Jerrold,M,"{""US"":""1""}"
Jerry,M,"{""GB"":""1"",""IE"":""2"",""MT"":""2"",""CH"":""1"",""DK"":""1"",""SE"":""4""}"
Jeruham,M,"{""IL"":""1""}"
Jerzy,M,"{""PL"":""9""}"
Jes,M,"{""DK"":""5""}"
Jeske,F,"{""NL"":""1""}"
Jesko,M,"{""East Frisia"":""1""}"
Jesmond,M,"{""MT"":""6""}"
Jesper,M,"{""DK"":""8"",""NO"":""1"",""SE"":""5""}"
Jess,M,"{""US"":""2"",""DK"":""4"",""NO"":""1""}"
Jessamyn,F,"{""US"":""1""}"
Jesse,M,"{""GB"":""1"",""BE"":""1"",""NL"":""2"",""FI"":""1"",""IL"":""1""}"
Jessi,F,"{""FI"":""1""}"
Jessica,F,"{""GB"":""3"",""IE"":""5"",""US"":""7"",""IT"":""1"",""ES"":""1"",""FR"":""5"",""BE"":""4"",""LU"":""6"",""NL"":""5"",""East Frisia"":""5"",""DE"":""5"",""AT"":""1"",""CH"":""4"",""SE"":""6""}"
Jessicah,F,"{""US"":""1""}"
Jessie,F,"{""BE"":""2"",""NL"":""1""}"
Jessika,F,"{""US"":""1"",""DE"":""1"",""SE"":""3""}"
Jessy,?F,"{""NL"":""1""}"
Jessyca,F,"{""FR"":""1""}"
Jessye,F,"{""US"":""1""}"
Jesuína,F,"{""PT"":""1""}"
Jesuíno,M,"{""PT"":""1""}"
Jesus,1M,"{""US"":""4"",""PT"":""9""}"
Jesús,1M,"{""ES"":""9""}"
Jesusa,F,"{""ES"":""3""}"
Jesuthasan,M,"{""IN/LK"":""2""}"
Jet,F,"{""NL"":""4""}"
Jeta,F,"{""East Frisia"":""1"",""Kosovo"":""4"",""AL"":""5""}"
Jetchka,F,"{""BG"":""7""}"
Jetchko,M,"{""BG"":""1""}"
Jetcho,M,"{""BG"":""3""}"
Jetje,F,"{""NL"":""1""}"
Jetmir,M,"{""Kosovo"":""3"",""AL"":""4""}"
Jetmira,F,"{""AL"":""4""}"
Jetnor,M,"{""AL"":""3""}"
Jeton,M,"{""Kosovo"":""6"",""MK"":""2"",""AL"":""4""}"
Jetse,M,"{""NL"":""1""}"
Jetske,F,"{""NL"":""2""}"
Jett,M,"{""US"":""1""}"
Jetta,F,"{""US"":""1"",""East Frisia"":""1""}"
Jette,F,"{""East Frisia"":""1"",""DK"":""8"",""NO"":""1""}"
Jettie,F,"{""US"":""1"",""NL"":""2""}"
Jettine,F,"{""East Frisia"":""1""}"
Jetty,F,"{""NL"":""3""}"
Jetze,M,"{""NL"":""2""}"
Jeu,M,"{""NL"":""1""}"
Jeung,?,"{""KR"":""5""}"
Jevdoka,F,"{""RS"":""1""}"
Jevdokija,F,"{""LT"":""1""}"
Jevgeni,M,"{""EE"":""6"",""RU"":""4"",""BY"":""7"",""UA"":""5"",""KZ/UZ/.etc"":""5""}"
Jevgenia,F,"{""EE"":""3"",""RU"":""3"",""BY"":""2"",""UA"":""4"",""KZ/UZ/.etc"":""6""}"
Jevgenij,M,"{""RU"":""3"",""BY"":""3"",""UA"":""5"",""KZ/UZ/.etc"":""5""}"
Jevgenija,F,"{""LT"":""1"",""UA"":""4"",""KZ/UZ/.etc"":""6""}"
Jevgēnija,F,"{""LV"":""4""}"
Jevgenijs,M,"{""LV"":""4""}"
Jevgēnijs,M,"{""LV"":""5""}"
Jevgenijus,M,"{""LT"":""1""}"
Jevgeniy,M,"{""UA"":""4""}"
Jevhen,M,"{""UA"":""1""}"
Jevhenas,M,"{""LT"":""1""}"
Jevon,M,"{""US"":""1""}"
Jevrem,M,"{""RS"":""1""}"
Jewad,M,"{""SA/IR"":""2""}"
Jewel,?F,"{""GB"":""1"",""US"":""2""}"
Jewell,?F,"{""US"":""1""}"
Jewgeni,M,"{""RU"":""2"",""BY"":""2""}"
Jewgenij,M,"{""RU"":""2"",""BY"":""2"",""KZ/UZ/.etc"":""5""}"
Jeyachandran,M,"{""IN/LK"":""3""}"
Jeyakumar,M,"{""IN/LK"":""5""}"
Jeyakumaran,M,"{""IN/LK"":""3""}"
Jeyakumari,F,"{""IN/LK"":""3""}"
Jeyananthan,M,"{""IN/LK"":""2""}"
Jeyarajah,M,"{""IN/LK"":""4""}"
Jeyarani,?,"{""IN/LK"":""2""}"
Jeyaratnam,M,"{""IN/LK"":""3""}"
Jeyathevan,M,"{""IN/LK"":""2""}"
Jeyhun,M,"{""AZ"":""6"",""KZ/UZ/.etc"":""4""}"
Jezdimir,M,"{""BA"":""1""}"
Jharna,F,"{""IN/LK"":""3""}"
Ji,?,"{""CN"":""6"",""KR"":""9""}"
Jia,?,"{""CN"":""6""}"
Jia An,?,"{""CN"":""1""}"
Jia Ao,?,"{""CN"":""1""}"
Jia Bao,?,"{""CN"":""1""}"
Jia Bei,?,"{""CN"":""1""}"
Jia Bi,?,"{""CN"":""1""}"
Jia Bin,?,"{""CN"":""1""}"
Jia Bing,?,"{""CN"":""1""}"
Jia Bo,?,"{""CN"":""1""}"
Jia Chang,?,"{""CN"":""1""}"
Jia Chao,?,"{""CN"":""1""}"
Jia Cheng,?,"{""CN"":""2""}"
Jia De,?,"{""CN"":""1""}"
Jia Dong,?,"{""CN"":""2""}"
Jia En,?,"{""CN"":""1""}"
Jia Fa,?,"{""CN"":""1""}"
Jia Fu,?,"{""CN"":""2""}"
Jia Geng,?,"{""CN"":""1""}"
Jia Guo,?,"{""CN"":""1""}"
Jia Hai,?,"{""CN"":""2""}"
Jia He,?,"{""CN"":""2""}"
Jia Hong,?,"{""CN"":""3""}"
Jia Hu,?,"{""CN"":""1""}"
Jia Hua,?,"{""CN"":""2""}"
Jia Hui,?,"{""CN"":""2""}"
Jia Ji,?,"{""CN"":""1""}"
Jia Jia,?,"{""CN"":""2""}"
Jia Jian,?,"{""CN"":""1""}"
Jia Jie,?,"{""CN"":""1""}"
Jia Ju,?,"{""CN"":""2""}"
Jia Jue,?,"{""CN"":""1""}"
Jia Jun,?,"{""CN"":""2""}"
Jia Kuan,?,"{""CN"":""1""}"
Jia Kun,?,"{""CN"":""1""}"
Jia Li,?,"{""CN"":""3""}"
Jia Liang,?,"{""CN"":""3""}"
Jia Lin,?,"{""CN"":""3""}"
Jia Ling,?,"{""CN"":""3""}"
Jia Long,?,"{""CN"":""1""}"
Jia Lu,?,"{""CN"":""1""}"
Jia Lun,?,"{""CN"":""1""}"
Jia Mei,?,"{""CN"":""1""}"
Jia Min,?,"{""CN"":""2""}"
Jia Ming,?,"{""CN"":""2""}"
Jian,?,"{""CN"":""9""}"
Jian An,?,"{""CN"":""2""}"
Jian Bao,?,"{""CN"":""1""}"
Jian Bei,?,"{""CN"":""1""}"
Jian Biao,?,"{""CN"":""1""}"
Jian Bin,?,"{""CN"":""3""}"
Jian Bing,?,"{""CN"":""2""}"
Jian Bo,?,"{""CN"":""4""}"
Jian Cang,?,"{""CN"":""1""}"
Jian Chang,?,"{""CN"":""1""}"
Jian Chao,?,"{""CN"":""2""}"
Jian Chen,?,"{""CN"":""1""}"
Jian Cheng,?,"{""CN"":""3""}"
Jian Chong,?,"{""CN"":""1""}"
Jian Chu,?,"{""CN"":""1""}"
Jian Chun,?,"{""CN"":""2""}"
Jian De,?,"{""CN"":""1""}"
Jian Dong,?,"{""CN"":""3""}"
Jian En,?,"{""CN"":""1""}"
Jian Fang,?,"{""CN"":""3""}"
Jian Fei,?,"{""CN"":""2""}"
Jian Fen,?,"{""CN"":""1""}"
Jian Feng,?,"{""CN"":""5""}"
Jian Fu,?,"{""CN"":""2""}"
Jiang,?,"{""CN"":""6""}"
Jian Gang,?,"{""CN"":""2""}"
Jiang Bing,?,"{""CN"":""1""}"
Jiang Bo,?,"{""CN"":""1""}"
Jiang Chun,?,"{""CN"":""1""}"
Jiang En,?,"{""CN"":""1""}"
Jiang Feng,?,"{""CN"":""2""}"
Jiang Guo,?,"{""CN"":""1""}"
Jiang Hai,?,"{""CN"":""1""}"
Jiang Hong,?,"{""CN"":""3""}"
Jiang Hua,?,"{""CN"":""2""}"
Jiang Hui,?,"{""CN"":""2""}"
Jiang Jun,?,"{""CN"":""1""}"
Jiang Ke,?,"{""CN"":""1""}"
